experiment,experiment_id,condition,condition_id,item_id,text,question,response_true,response_distractors,word_nr
local_coherence,1,and_comma,2,9,the,Did the designer take a bow?,Yes,No,4
local_coherence,1,and_comma,2,9,"model,",Did the designer take a bow?,Yes,No,5
local_coherence,1,and_comma,2,9,and,Did the designer take a bow?,Yes,No,6
local_coherence,1,and_comma,2,9,the,Did the designer take a bow?,Yes,No,7
local_coherence,1,and_comma,2,9,designer,Did the designer take a bow?,Yes,No,8
local_coherence,1,and_comma,2,9,took,Did the designer take a bow?,Yes,No,9
local_coherence,1,and_comma,2,9,a,Did the designer take a bow?,Yes,No,10
local_coherence,1,and_comma,2,9,bow,Did the designer take a bow?,Yes,No,11
local_coherence,1,and_comma,2,9,after,Did the designer take a bow?,Yes,No,12
local_coherence,1,and_comma,2,9,the,Did the designer take a bow?,Yes,No,13
local_coherence,1,and_comma,2,9,show.,Did the designer take a bow?,Yes,No,14
local_coherence,1,and_comma,2,10,The,Did the juggler drink wine?,No,Yes,0
local_coherence,1,and_comma,2,10,juggler,Did the juggler drink wine?,No,Yes,1
local_coherence,1,and_comma,2,10,entertained,Did the juggler drink wine?,No,Yes,2
local_coherence,1,and_comma,2,10,the,Did the juggler drink wine?,No,Yes,3
local_coherence,1,and_comma,2,10,"children,",Did the juggler drink wine?,No,Yes,4
local_coherence,1,and_comma,2,10,and,Did the juggler drink wine?,No,Yes,5
local_coherence,1,and_comma,2,10,their,Did the juggler drink wine?,No,Yes,6
local_coherence,1,and_comma,2,10,parents,Did the juggler drink wine?,No,Yes,7
local_coherence,1,and_comma,2,10,drank,Did the juggler drink wine?,No,Yes,8
local_coherence,1,and_comma,2,10,wine,Did the juggler drink wine?,No,Yes,9
local_coherence,1,and_comma,2,10,at,Did the juggler drink wine?,No,Yes,10
local_coherence,1,and_comma,2,10,the,Did the juggler drink wine?,No,Yes,11
local_coherence,1,and_comma,2,10,party.,Did the juggler drink wine?,No,Yes,12
local_coherence,1,and_comma,2,11,The,Did the women dress her son?,No,Yes,0
local_coherence,1,and_comma,2,11,woman,Did the women dress her son?,No,Yes,1
local_coherence,1,and_comma,2,11,dressed,Did the women dress her son?,No,Yes,2
local_coherence,1,and_comma,2,11,her,Did the women dress her son?,No,Yes,3
local_coherence,1,and_comma,2,11,"baby,",Did the women dress her son?,No,Yes,4
local_coherence,1,and_comma,2,11,and,Did the women dress her son?,No,Yes,5
local_coherence,1,and_comma,2,11,her,Did the women dress her son?,No,Yes,6
local_coherence,1,and_comma,2,11,son,Did the women dress her son?,No,Yes,7
local_coherence,1,and_comma,2,11,got,Did the women dress her son?,No,Yes,8
local_coherence,1,and_comma,2,11,his,Did the women dress her son?,No,Yes,9
local_coherence,1,and_comma,2,11,clothes,Did the women dress her son?,No,Yes,10
local_coherence,1,and_comma,2,11,from,Did the women dress her son?,No,Yes,11
local_coherence,1,and_comma,2,11,the,Did the women dress her son?,No,Yes,12
local_coherence,1,and_comma,2,11,dresser.,Did the women dress her son?,No,Yes,13
local_coherence,1,and_comma,2,12,Diane,Did Diane's friend feel uncomfortable?,Yes,No,0
local_coherence,1,and_comma,2,12,hugged,Did Diane's friend feel uncomfortable?,Yes,No,1
local_coherence,1,and_comma,2,12,her,Did Diane's friend feel uncomfortable?,Yes,No,2
local_coherence,1,and_comma,2,12,"boyfriend,",Did Diane's friend feel uncomfortable?,Yes,No,3
local_coherence,1,and_comma,2,12,and,Did Diane's friend feel uncomfortable?,Yes,No,4
local_coherence,1,and_comma,2,12,her,Did Diane's friend feel uncomfortable?,Yes,No,5
local_coherence,1,and_comma,2,12,friend,Did Diane's friend feel uncomfortable?,Yes,No,6
local_coherence,1,and_comma,2,12,felt,Did Diane's friend feel uncomfortable?,Yes,No,7
local_coherence,1,and_comma,2,12,uncomfortable,Did Diane's friend feel uncomfortable?,Yes,No,8
local_coherence,1,and_comma,2,12,watching,Did Diane's friend feel uncomfortable?,Yes,No,9
local_coherence,1,and_comma,2,12,them.,Did Diane's friend feel uncomfortable?,Yes,No,10
local_coherence,1,and_comma,2,13,The,Did the producer replace the actor?,Yes,No,0
local_coherence,1,and_comma,2,13,producer,Did the producer replace the actor?,Yes,No,1
local_coherence,1,and_comma,2,13,replaced,Did the producer replace the actor?,Yes,No,2
local_coherence,1,and_comma,2,13,the,Did the producer replace the actor?,Yes,No,3
local_coherence,1,and_comma,2,13,"actor,",Did the producer replace the actor?,Yes,No,4
local_coherence,1,and_comma,2,13,and,Did the producer replace the actor?,Yes,No,5
local_coherence,1,and_comma,2,13,the,Did the producer replace the actor?,Yes,No,6
local_coherence,1,and_comma,2,13,actress,Did the producer replace the actor?,Yes,No,7
local_coherence,1,and_comma,2,13,quit,Did the producer replace the actor?,Yes,No,8
local_coherence,1,and_comma,2,13,the,Did the producer replace the actor?,Yes,No,9
local_coherence,1,and_comma,2,13,movie,Did the producer replace the actor?,Yes,No,10
local_coherence,1,and_comma,2,13,after,Did the producer replace the actor?,Yes,No,11
local_coherence,1,and_comma,2,13,the,Did the producer replace the actor?,Yes,No,12
local_coherence,1,and_comma,2,13,fight.,Did the producer replace the actor?,Yes,No,13
local_coherence,1,and_comma,2,14,The,Did the audience applaud the guitarist?,Yes,No,0
local_coherence,1,and_comma,2,14,audience,Did the audience applaud the guitarist?,Yes,No,1
local_coherence,1,and_comma,2,14,applauded,Did the audience applaud the guitarist?,Yes,No,2
local_coherence,1,and_comma,2,14,the,Did the audience applaud the guitarist?,Yes,No,3
local_coherence,1,and_comma,2,14,"guitarist,",Did the audience applaud the guitarist?,Yes,No,4
local_coherence,1,and_comma,2,14,and,Did the audience applaud the guitarist?,Yes,No,5
local_coherence,1,and_comma,2,14,the,Did the audience applaud the guitarist?,Yes,No,6
local_coherence,1,and_comma,2,14,band,Did the audience applaud the guitarist?,Yes,No,7
local_coherence,1,and_comma,2,14,cheered,Did the audience applaud the guitarist?,Yes,No,8
local_coherence,1,and_comma,2,14,for,Did the audience applaud the guitarist?,Yes,No,9
local_coherence,1,and_comma,2,14,him,Did the audience applaud the guitarist?,Yes,No,10
local_coherence,1,and_comma,2,14,very,Did the audience applaud the guitarist?,Yes,No,11
local_coherence,1,and_comma,2,14,loudly.,Did the audience applaud the guitarist?,Yes,No,12
local_coherence,1,and_comma,2,15,Jim,Did the singer listen to the pianist?,No,Yes,0
local_coherence,1,and_comma,2,15,listened,Did the singer listen to the pianist?,No,Yes,1
local_coherence,1,and_comma,2,15,to,Did the singer listen to the pianist?,No,Yes,2
local_coherence,1,and_comma,2,15,the,Did the singer listen to the pianist?,No,Yes,3
local_coherence,1,and_comma,2,15,"pianist,",Did the singer listen to the pianist?,No,Yes,4
local_coherence,1,and_comma,2,15,and,Did the singer listen to the pianist?,No,Yes,5
local_coherence,1,and_comma,2,15,the,Did the singer listen to the pianist?,No,Yes,6
local_coherence,1,and_comma,2,15,singer,Did the singer listen to the pianist?,No,Yes,7
local_coherence,1,and_comma,2,15,watched,Did the singer listen to the pianist?,No,Yes,8
local_coherence,1,and_comma,2,15,the,Did the singer listen to the pianist?,No,Yes,9
local_coherence,1,and_comma,2,15,organist,Did the singer listen to the pianist?,No,Yes,10
local_coherence,1,and_comma,2,15,at,Did the singer listen to the pianist?,No,Yes,11
local_coherence,1,and_comma,2,15,the,Did the singer listen to the pianist?,No,Yes,12
local_coherence,1,and_comma,2,15,concert.,Did the singer listen to the pianist?,No,Yes,13
local_coherence,1,and_comma,2,16,The,Did the camper make a fire?,No,Yes,0
local_coherence,1,and_comma,2,16,ranger,Did the camper make a fire?,No,Yes,1
local_coherence,1,and_comma,2,16,gave,Did the camper make a fire?,No,Yes,2
local_coherence,1,and_comma,2,16,matches,Did the camper make a fire?,No,Yes,3
local_coherence,1,and_comma,2,16,to,Did the camper make a fire?,No,Yes,4
local_coherence,1,and_comma,2,16,the,Did the camper make a fire?,No,Yes,5
local_coherence,1,and_comma,2,16,"camper,",Did the camper make a fire?,No,Yes,6
local_coherence,1,and_comma,2,16,and,Did the camper make a fire?,No,Yes,7
local_coherence,1,and_comma,2,16,his,Did the camper make a fire?,No,Yes,8
local_coherence,1,and_comma,2,16,friend,Did the camper make a fire?,No,Yes,9
local_coherence,1,and_comma,2,16,made,Did the camper make a fire?,No,Yes,10
local_coherence,1,and_comma,2,16,a,Did the camper make a fire?,No,Yes,11
local_coherence,1,and_comma,2,16,fire,Did the camper make a fire?,No,Yes,12
local_coherence,1,and_comma,2,16,by,Did the camper make a fire?,No,Yes,13
local_coherence,1,and_comma,2,16,the,Did the camper make a fire?,No,Yes,14
local_coherence,1,and_comma,2,16,tent.,Did the camper make a fire?,No,Yes,15
